CovariancePreviewID,ExtractionID,GridIndexI,GridIndexJ,z_i,z_j,x_i,x_j,SigmaI,SigmaJ,Correlation,CovarianceValue,ScoringAllowed,CovarianceStatus,BlockingIssue,ClaimBoundary
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,0,0.7375,0.51,0.4647935960751178,0.3416929010998006,0.0635619948846402,0.0845674978039879,0.7034796910006457,0.00378139951346166,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,1,0.7375,0.7375,0.4647935960751178,0.4647935960751178,0.0635619948846402,0.0635619948846402,1.0,0.004040127193715028,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,1,0.7375,0.7375,0.4647935960751178,0.4647935960751178,0.0635619948846402,0.0635619948846402,1.0,0.004040127193715028,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,2,0.7375,0.965,0.4647935960751178,0.5722853512593028,0.0635619948846402,0.0399755518813284,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,2,0.7375,0.965,0.4647935960751178,0.5722853512593028,0.0635619948846402,0.0399755518813284,0.735562842638342,0.001869010622175593,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,3,0.7375,1.1925,0.4647935960751178,0.6664206564248482,0.0635619948846402,0.0153040119710086,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,3,0.7375,1.1925,0.4647935960751178,0.6664206564248482,0.0635619948846402,0.0153040119710086,0.562098984673596,0.0005467837718967526,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,4,0.7375,1.42,0.4647935960751178,0.7492942398266921,0.0635619948846402,0.0095197385740411,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,4,0.7375,1.42,0.4647935960751178,0.7492942398266921,0.0635619948846402,0.0095197385740411,0.4435880413078574,0.0002684122735409687,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,5,0.7375,1.6475,0.4647935960751178,0.8227137721205666,0.0635619948846402,0.033939524220514,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,5,0.7375,1.6475,0.4647935960751178,0.8227137721205666,0.0635619948846402,0.033939524220514,0.3596481543720004,0.0007758559675016123,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,6,0.7375,1.875,0.4647935960751178,0.8881852892662213,0.0635619948846402,0.0576397384426116,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,6,0.7375,1.875,0.4647935960751178,0.8881852892662213,0.0635619948846402,0.0576397384426116,0.29828957026806446,0.0010928425321452128,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,8,0.7375,2.33,0.4647935960751178,1.0,0.0635619948846402,0.1023100553037983,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,8,0.7375,2.33,0.4647935960751178,1.0,0.0635619948846402,0.1023100553037983,0.21671738358431877,0.0014093199096030396,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,0,0.965,0.51,0.5722853512593028,0.3416929010998006,0.0399755518813284,0.0845674978039879,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,0,0.965,0.51,0.5722853512593028,0.3416929010998006,0.0399755518813284,0.0845674978039879,0.5174535212507775,0.0017493201373322827,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,1,0.965,0.7375,0.5722853512593028,0.4647935960751178,0.0399755518813284,0.0635619948846402,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,1,0.965,0.7375,0.5722853512593028,0.4647935960751178,0.0399755518813284,0.0635619948846402,0.735562842638342,0.001869010622175593,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,2,0.965,0.965,0.5722853512593028,0.5722853512593028,0.0399755518813284,0.0399755518813284,1.0,0.0015980447482167783,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,2,0.965,0.965,0.5722853512593028,0.5722853512593028,0.0399755518813284,0.0399755518813284,1.0,0.0015980447482167783,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,3,0.965,1.1925,0.5722853512593028,0.6664206564248482,0.0399755518813284,0.0153040119710086,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,3,0.965,1.1925,0.5722853512593028,0.6664206564248482,0.0399755518813284,0.0153040119710086,0.7641753390606845,0.0004675120219876816,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,4,0.965,1.42,0.5722853512593028,0.7492942398266921,0.0399755518813284,0.0095197385740411,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,4,0.965,1.42,0.5722853512593028,0.7492942398266921,0.0399755518813284,0.0095197385740411,0.6030593385016303,0.00022949833403823855,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,5,0.965,1.6475,0.5722853512593028,0.8227137721205666,0.0399755518813284,0.033939524220514,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,5,0.965,1.6475,0.5722853512593028,0.8227137721205666,0.0399755518813284,0.033939524220514,0.4889427979831091,0.0006633737334223214,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,6,0.965,1.875,0.5722853512593028,0.8881852892662213,0.0399755518813284,0.0576397384426116,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,6,0.965,1.875,0.5722853512593028,0.8881852892662213,0.0399755518813284,0.0576397384426116,0.4055256097468833,0.0009344041432411443,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,8,0.965,2.33,0.5722853512593028,1.0,0.0399755518813284,0.1023100553037983,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,8,0.965,2.33,0.5722853512593028,1.0,0.0399755518813284,0.1023100553037983,0.294627965174246,0.001204999186937148,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,0,1.1925,0.51,0.6664206564248482,0.3416929010998006,0.0153040119710086,0.0845674978039879,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,0,1.1925,0.51,0.6664206564248482,0.3416929010998006,0.0153040119710086,0.0845674978039879,0.39542522004995795,0.0005117680186494027,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,1,1.1925,0.7375,0.6664206564248482,0.4647935960751178,0.0153040119710086,0.0635619948846402,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,1,1.1925,0.7375,0.6664206564248482,0.4647935960751178,0.0153040119710086,0.0635619948846402,0.562098984673596,0.0005467837718967526,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,2,1.1925,0.965,0.6664206564248482,0.5722853512593028,0.0153040119710086,0.0399755518813284,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,2,1.1925,0.965,0.6664206564248482,0.5722853512593028,0.0153040119710086,0.0399755518813284,0.7641753390606845,0.0004675120219876816,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,3,1.1925,1.1925,0.6664206564248482,0.6664206564248482,0.0153040119710086,0.0153040119710086,1.0,0.00023421278240877451,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,3,1.1925,1.1925,0.6664206564248482,0.6664206564248482,0.0153040119710086,0.0153040119710086,1.0,0.00023421278240877451,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,4,1.1925,1.42,0.6664206564248482,0.7492942398266921,0.0153040119710086,0.0095197385740411,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,4,1.1925,1.42,0.6664206564248482,0.7492942398266921,0.0153040119710086,0.0095197385740411,0.7891635697677759,0.00011497339286537214,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,5,1.1925,1.6475,0.6664206564248482,0.8227137721205666,0.0153040119710086,0.033939524220514,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,5,1.1925,1.6475,0.6664206564248482,0.8227137721205666,0.0153040119710086,0.033939524220514,0.6398306422503923,0.0003323350001164941,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,6,1.1925,1.875,0.6664206564248482,0.8881852892662213,0.0153040119710086,0.0576397384426116,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,6,1.1925,1.875,0.6664206564248482,0.8881852892662213,0.0153040119710086,0.0576397384426116,0.530670893208031,0.0004681150087912862,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,8,1.1925,2.33,0.6664206564248482,1.0,0.0153040119710086,0.1023100553037983,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,8,1.1925,2.33,0.6664206564248482,1.0,0.0153040119710086,0.1023100553037983,0.3855502135627659,0.0006036769090406338,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,0,1.42,0.51,0.7492942398266921,0.3416929010998006,0.0095197385740411,0.0845674978039879,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,0,1.42,0.51,0.7492942398266921,0.3416929010998006,0.0095197385740411,0.0845674978039879,0.3120551782308331,0.0002512232887503859,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,1,1.42,0.7375,0.7492942398266921,0.4647935960751178,0.0095197385740411,0.0635619948846402,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,1,1.42,0.7375,0.7492942398266921,0.4647935960751178,0.0095197385740411,0.0635619948846402,0.4435880413078574,0.0002684122735409687,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,2,1.42,0.965,0.7492942398266921,0.5722853512593028,0.0095197385740411,0.0399755518813284,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,2,1.42,0.965,0.7492942398266921,0.5722853512593028,0.0095197385740411,0.0399755518813284,0.6030593385016303,0.00022949833403823855,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,3,1.42,1.1925,0.7492942398266921,0.6664206564248482,0.0095197385740411,0.0153040119710086,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,3,1.42,1.1925,0.7492942398266921,0.6664206564248482,0.0095197385740411,0.0153040119710086,0.7891635697677759,0.00011497339286537214,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,4,1.42,1.42,0.7492942398266921,0.7492942398266921,0.0095197385740411,0.0095197385740411,1.0,9.062542251808606e-05,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,4,1.42,1.42,0.7492942398266921,0.7492942398266921,0.0095197385740411,0.0095197385740411,1.0,9.062542251808606e-05,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,5,1.42,1.6475,0.7492942398266921,0.8227137721205666,0.0095197385740411,0.033939524220514,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,5,1.42,1.6475,0.7492942398266921,0.8227137721205666,0.0095197385740411,0.033939524220514,0.810770626979997,0.00026195625833510947,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_DIAGONAL_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,6,1.42,1.875,0.7492942398266921,0.8881852892662213,0.0095197385740411,0.0576397384426116,0.0,0.0,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
ALPHA_COV_EXP_X_PREVIEW_V1,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,6,1.42,1.875,0.7492942398266921,0.8881852892662213,0.0095197385740411,0.0576397384426116,0.6724472765059205,0.000368982069690186,False,preview_only,source_native_covariance_missing;measurement_scorecard_not_authorized,alpha_covariance_preview_no_measurement_validation
