FamilyID,z_i,z_j,Covariance,Source,ClaimBoundary
QR_CRITERIA_1,1.1925,1.875,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.1925,2.33,5.300456485405098e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,0.51,-6.883197715315827e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,0.7375,-1.897201685089049e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,0.965,1.1106982315885142e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,1.1925,3.1692952422025825e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,1.42,4.666874612229726e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,1.6475,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,1.875,6.647428060432308e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.42,2.33,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,0.51,-8.540982995818818e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,0.7375,-2.354133645751432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,0.965,1.3782045935387252e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,1.1925,3.932604857790245e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,1.42,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,1.6475,7.18557220740477e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,1.875,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.6475,2.33,9.68488169683197e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,0.51,-9.804326329743202e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,0.7375,-2.7023463807472884e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,0.965,1.5820623446762088e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,1.1925,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,1.42,6.647428060432308e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,1.6475,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,1.875,9.468499475607443e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,1.875,2.33,1.1117425320619615e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,0.51,-1.1511735948310003e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,0.7375,-3.1729561960478735e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,0.965,1.8575762732852394e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,1.1925,5.300456485405098e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,1.42,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,1.6475,9.68488169683197e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,1.875,1.1117425320619615e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_1,2.33,2.33,1.3053509278630959e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,0.51,1.0152064223875238e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,0.7375,2.7981926641176846e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,0.965,-1.638174616914007e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,1.1925,-4.6744100887397713e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,1.42,-6.883197715315827e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,1.6475,-8.540982995818818e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,1.875,-9.8043263297432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.51,2.33,-1.1511735948310067e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,0.51,2.7981926641176846e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,0.7375,7.712601115256939e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,0.965,-4.515267136325107e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,1.1925,-1.2883980765831358e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,1.42,-1.897201685089049e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,1.6475,-2.354133645751432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,1.875,-2.7023463807472884e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.7375,2.33,-3.172956196047891e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,0.51,-1.638174616914007e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,0.7375,-4.515267136325107e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,0.965,2.6434191276983124e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,1.1925,7.542800939351454e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,1.42,1.1106982315884771e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,1.6475,1.378204593538679e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,1.875,1.5820623446761559e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,0.965,2.33,1.8575762732851875e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,0.51,-4.6744100887397713e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,0.7375,-1.2883980765831358e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,0.965,7.542800939351454e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,1.1925,2.1522824517132095e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,1.42,3.1692952422025825e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,1.6475,3.932604857790245e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,1.875,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.1925,2.33,5.300456485405127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,0.51,-6.883197715315827e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,0.7375,-1.897201685089049e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,0.965,1.1106982315884771e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,1.1925,3.1692952422025825e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,1.42,4.666874612229726e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,1.6475,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,1.875,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.42,2.33,7.80506829265117e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,0.51,-8.540982995818818e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,0.7375,-2.354133645751432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,0.965,1.378204593538679e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,1.1925,3.932604857790245e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,1.42,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,1.6475,7.18557220740477e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,1.875,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.6475,2.33,9.68488169683202e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,0.51,-9.8043263297432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,0.7375,-2.7023463807472884e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,0.965,1.5820623446761559e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,1.1925,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,1.42,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,1.6475,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,1.875,9.468499475607443e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,1.875,2.33,1.1117425320619674e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,0.51,-1.1511735948310067e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,0.7375,-3.172956196047891e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,0.965,1.8575762732851875e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,1.1925,5.300456485405127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,1.42,7.80506829265117e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,1.6475,9.68488169683202e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,1.875,1.1117425320619674e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_2,2.33,2.33,1.30535092786311e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,0.51,1.015206422387524e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,0.7375,2.7981926641177354e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,0.965,-1.6381746169140382e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,1.1925,-4.674410088739803e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,1.42,-6.883197715315827e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,1.6475,-8.540982995818818e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,1.875,-9.8043263297432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.51,2.33,-1.1511735948310067e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,0.51,2.7981926641177354e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,0.7375,7.712601115257219e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,0.965,-4.515267136325276e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,1.1925,-1.2883980765831678e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,1.42,-1.8972016850890836e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,1.6475,-2.354133645751475e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,1.875,-2.7023463807473376e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.7375,2.33,-3.1729561960479487e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,0.51,-1.6381746169140382e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,0.7375,-4.515267136325276e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,0.965,2.6434191276984143e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,1.1925,7.542800939351648e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,1.42,1.1106982315884983e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,1.6475,1.3782045935387054e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,1.875,1.582062344676186e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,0.965,2.33,1.8575762732852227e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,0.51,-4.674410088739803e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,0.7375,-1.2883980765831678e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,0.965,7.542800939351648e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,1.1925,2.1522824517132384e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,1.42,3.1692952422026037e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,1.6475,3.9326048577902724e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,1.875,4.5142978706999275e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.1925,2.33,5.300456485405162e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,0.51,-6.883197715315827e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,0.7375,-1.8972016850890836e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,0.965,1.1106982315884983e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,1.1925,3.1692952422026037e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,1.42,4.666874612229726e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,1.6475,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,1.875,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.42,2.33,7.805068292651167e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,0.51,-8.540982995818818e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,0.7375,-2.354133645751475e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,0.965,1.3782045935387054e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,1.1925,3.9326048577902724e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,1.42,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,1.6475,7.18557220740477e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,1.875,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.6475,2.33,9.68488169683202e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,0.51,-9.8043263297432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
