z_i,z_j,Covariance,Source,ClaimBoundary
0.46179565217391305,0.46179565217391305,0.3016718504944123,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.5435913043478261,0.08684131737826867,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.6253869565217391,-0.022635019156112247,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.7071826086956522,-0.06813309139161583,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.7889782608695652,-0.07224727372636792,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.8707739130434783,-0.04918140759559778,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,0.9525695652173913,-0.009223398836497348,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.0343652173913043,0.039223450142949735,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.1161608695652174,0.08872775725400277,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.1979565217391306,0.13244870529468314,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.2797521739130435,0.16398457867030763,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.3615478260869565,0.17728441144861415,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.4433434782608696,0.16653695346619413,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.5251391304347828,0.1260064296052357,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.6069347826086955,0.04982153002743321,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.6887304347826086,-0.06825017916780306,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.7705260869565218,-0.23498293691950545,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.852321739130435,-0.4577229212320401,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,1.9341173913043477,-0.7440803211468549,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,2.015913043478261,-1.1009732355332025,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,2.097708695652174,-1.5325792633204947,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,2.179504347826087,-2.0366864877945092,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.46179565217391305,2.2613,-2.5990031629307064,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.38,0.1576483171038964,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.46179565217391305,0.08684131737826867,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.5435913043478261,0.05847199577241596,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.6253869565217391,0.04997451265928128,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.7071826086956522,0.04934641084914576,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.7889782608695652,0.04922632527158307,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.8707739130434783,0.04470923871802892,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,0.9525695652173913,0.032494040349333606,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.0343652173913043,0.010570731700022932,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.1161608695652174,-0.021844014881600923,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.1979565217391306,-0.06423322537809431,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.2797521739130435,-0.1146026003461734,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.3615478260869565,-0.16919740478324116,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.4433434782608696,-0.22209003685418757,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.5251391304347828,-0.2646077443827124,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.6069347826086955,-0.2845821672056581,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.6887304347826086,-0.2654499085254983,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.7705260869565218,-0.18534469584131036,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.852321739130435,-0.01653802882298544,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,1.9341173913043477,0.27405977805749915,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,2.015913043478261,0.7221802087534956,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,2.097708695652174,1.359856481309142,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,2.179504347826087,2.2047462547783834,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.5435913043478261,2.2613,3.2470075640023275,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.38,-0.13141842071968396,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.46179565217391305,-0.022635019156112247,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.5435913043478261,0.04997451265928128,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.6253869565217391,0.09710021296854994,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.7071826086956522,0.12166825672283077,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.7889782608695652,0.12390824174146872,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.8707739130434783,0.10349123256587682,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,0.9525695652173913,0.06059946631153388,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.0343652173913043,-0.0034628784528802506,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.1161608695652174,-0.0858668598306025,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.1979565217391306,-0.181920735123351,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.2797521739130435,-0.28468621174770137,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.3615478260869565,-0.38445090266814363,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.4433434782608696,-0.4679696484033301,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.5251391304347828,-0.5174060644578392,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.6069347826086955,-0.5089470543902387,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.6887304347826086,-0.4111577853075369,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.7705260869565218,-0.18334809073096106,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.852321739130435,0.2253873262414377,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,1.9341173913043477,0.8751467680323918,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,2.015913043478261,1.8300869479227577,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,2.097708695652174,3.14655712269089,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,2.179504347826087,4.8530053099147334,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.6253869565217391,2.2613,6.924601367344497,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.38,-0.2554902164290797,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.46179565217391305,-0.06813309139161583,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.5435913043478261,0.04934641084914576,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.6253869565217391,0.12166825672283077,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.7071826086956522,0.15794540340172922,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.7889782608695652,0.16147526184959549,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.8707739130434783,0.13374311482983245,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,0.9525695652173913,0.07632729446276637,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.0343652173913043,-0.008083667681426246,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.1161608695652174,-0.11507777462720195,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.1979565217391306,-0.23805668348239026,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.2797521739130435,-0.3677479964171286,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.3615478260869565,-0.49155076922277297,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.4433434782608696,-0.5925963048016099,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.5251391304347828,-0.6484365611232843,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.6069347826086955,-0.6293279634339877,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.6887304347826086,-0.49619744226303586,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.7705260869565218,-0.19862931035242154,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.852321739130435,0.3263049223995862,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,1.9341173913043477,1.1527532695464302,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,2.015913043478261,2.3596865982403723,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,2.097708695652174,4.0161449396924045,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,2.179504347826087,6.1562318728471475,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7071826086956522,2.2613,8.747384622789989,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.38,-0.2665203823011034,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.46179565217391305,-0.07224727372636792,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.5435913043478261,0.04922632527158307,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.6253869565217391,0.12390824174146872,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.7071826086956522,0.16147526184959549,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.7889782608695652,0.16549517885128734,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.8707739130434783,0.13759774435412456,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,0.9525695652173913,0.07945318262049822,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.0343652173913043,-0.006176268278892233,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.1161608695652174,-0.11480642686073542,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.1979565217391306,-0.23975957278453836,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.2797521739130435,-0.37167050896348425,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.3615478260869565,-0.49782488104845085,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.4433434782608696,-0.6012096605569819,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.5251391304347828,-0.6591870123417692,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.6069347826086955,-0.6417593359323053,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.6887304347826086,-0.5095139696031242,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.7705260869565218,-0.2115909768653076,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.852321739130435,0.3154931693642951,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,1.9341173913043477,1.1465249418794745,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,2.015913043478261,2.361102838148942,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,2.097708695652174,4.028680238497413,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,2.179504347826087,6.183217397621966,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.7889782608695652,2.2613,8.790997313759313,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.38,-0.19678809384266716,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.46179565217391305,-0.04918140759559778,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.5435913043478261,0.04470923871802892,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.6253869565217391,0.10349123256587682,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.7071826086956522,0.13374311482983245,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.7889782608695652,0.13759774435412456,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.8707739130434783,0.11585370302970144,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,0.9525695652173913,0.06946547404280538,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.0343652173913043,0.0003464872756468928,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.1161608695652174,-0.08813998690496434,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.1979565217391306,-0.19080333301383734,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.2797521739130435,-0.3002216799425832,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.3615478260869565,-0.4061965850085051,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.4433434782608696,-0.49496967244177803,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.5251391304347828,-0.5481288282920799,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.6069347826086955,-0.5411774128735749,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.6887304347826086,-0.44183949791406846,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.7705260869565218,-0.20838520907925775,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.852321739130435,0.21133440214154386,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,1.9341173913043477,0.8787843036718272,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,2.015913043478261,1.8593613391324553,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,2.097708695652174,3.2100021025373646,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,2.179504347826087,4.958195494390459,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.8707739130434783,2.2613,7.07535956747104,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.38,-0.07001962366969312,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.46179565217391305,-0.009223398836497348,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.5435913043478261,0.032494040349333606,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.6253869565217391,0.06059946631153388,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.7071826086956522,0.07632729446276637,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.7889782608695652,0.07945318262049822,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.8707739130434783,0.06946547404280538,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,0.9525695652173913,0.04615382064347029,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.0343652173913043,0.009947536385205007,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.1161608695652174,-0.0378590086718127,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.1979565217391306,-0.09491454136962965,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.2797521739130435,-0.15759024843872466,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.3615478260869565,-0.22067440981651587,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.4433434782608696,-0.27693227543021187,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.5251391304347828,-0.31649199798864897,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.6069347826086955,-0.326041789685765,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.6887304347826086,-0.2878793575467998,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.7705260869565218,-0.17897460484454009,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.852321739130435,0.029562853021730784,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,1.9341173913043477,0.3718395057557203,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,2.015913043478261,0.8841005817644771,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,2.097708695652174,1.597673564664377,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,2.179504347826087,2.527041299898097,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
0.9525695652173913,2.2613,3.6547544660795497,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.38,0.09346083832004504,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.46179565217391305,0.039223450142949735,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.5435913043478261,0.010570731700022932,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.6253869565217391,-0.0034628784528802506,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.7071826086956522,-0.008083667681426246,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
1.0343652173913043,0.7889782608695652,-0.006176268278892233,surrogate_family_scatter_not_source_native_covariance,source_native_surrogate_family_exports_no_measurement_validation
